Code,SampleDate,N,PMMoV,CaseCount,PopulationSize,Flow,OneVaxCount,FullVaxCount,CaseCount_Lag1,CaseCount_Lag2,CaseCount_Lead1,CaseCount_Lead2,N_Lag1,N_Lag2,PMMoV_Lag1,PMMoV_Lag2,Flow_Lag1,Flow_Lag2
WA,5/1/2022,0.99359058,7718067.15,0.002309202,34644,4.189,0.63292345,0.607464496,0.001905092,0.001674172,0.003550398,0.003434938,0.458992466,0.273786732,1450100.045,1450100.045,4.0675,4.199
WA,5/8/2022,1.22349528,1450100.045,0.003550398,34644,4.405,0.633356425,0.607955201,0.002309202,0.001905092,0.003434938,0.002944233,0.99359058,0.458992466,7718067.15,1450100.045,4.189,4.0675
WA,5/15/2022,1.409407262,28187622.29,0.003434938,34644,6.072,0.633587346,0.608359312,0.003550398,0.002309202,0.002944233,0.002222607,1.22349528,0.99359058,1450100.045,7718067.15,4.405,4.189
WA,5/22/2022,0.507737476,52054957.8,0.002944233,34644,6.795,0.634366701,0.608907747,0.003434938,0.003550398,0.002222607,0.002713313,1.409407262,1.22349528,28187622.29,1450100.045,6.072,4.405
WA,5/29/2022,0.552655363,62578769.49,0.002222607,34644,7.0725,0.634655352,0.609311858,0.002944233,0.003434938,0.002713313,0.001760767,0.507737476,1.409407262,52054957.8,28187622.29,6.795,6.072
WA,6/5/2022,0.714883272,52623776.44,0.002713313,34644,5.8035,0.635261517,0.609831428,0.002222607,0.002944233,0.001760767,0.001212331,0.552655363,0.507737476,62578769.49,52054957.8,7.0725,6.795
WA,6/19/2022,0.59451905,25509816.28,0.001760767,34644,4.876,0.635954278,0.610408729,0.002713313,0.002222607,0.001212331,0.001645307,0.714883272,0.552655363,52623776.44,62578769.49,5.8035,7.0725
WA,6/26/2022,0.926896517,21121533.62,0.001212331,34644,4.195,0.636906824,0.610957164,0.001760767,0.002713313,0.001645307,0.002078282,0.59451905,0.714883272,25509816.28,52623776.44,4.876,5.8035
WA,7/3/2022,0.249435945,15017116132,0.001645307,34644,4.122,0.637541854,0.611245815,0.001212331,0.001760767,0.002078282,0.001760767,0.926896517,0.59451905,21121533.62,25509816.28,4.195,4.876
WA,7/17/2022,0.362837975,1.61E+11,0.002078282,34644,3.726,0.639908787,0.61202517,0.001645307,0.001212331,0.001760767,0.001385521,0.249435945,0.926896517,15017116132,21121533.62,4.122,4.195
WA,7/24/2022,0.830324847,11441868612,0.001760767,34644,3.5645,0.640630412,0.612515876,0.002078282,0.001645307,0.001385521,0.001731902,0.362837975,0.249435945,1.61E+11,15017116132,3.726,4.122
WA,7/31/2022,0.580814094,1.02E+11,0.001385521,34644,3.42,0.641121118,0.612862256,0.001760767,0.002078282,0.001731902,0.001905092,0.830324847,0.362837975,11441868612,1.61E+11,3.5645,3.726
WA,8/7/2022,0.562734544,55585533840,0.001731902,34644,3.6255,0.641813878,0.613122041,0.001385521,0.001760767,0.001905092,0.002251472,0.580814094,0.830324847,1.02E+11,11441868612,3.42,3.5645
WA,8/14/2022,0.674964991,23394399956,0.001905092,34644,3.306,0.642939614,0.613295231,0.001731902,0.001385521,0.002251472,0.001443251,0.562734544,0.580814094,55585533840,1.02E+11,3.6255,3.42
WA,8/21/2022,0.601133238,50743080328,0.002251472,34644,3.575,0.64343032,0.613468422,0.001905092,0.001731902,0.001443251,0.001183466,0.674964991,0.562734544,23394399956,55585533840,3.306,3.6255
WA,8/28/2022,0.511592991,33932736696,0.001443251,34644,3.767,0.643863295,0.613728207,0.002251472,0.001905092,0.001183466,0.001039141,0.601133238,0.674964991,50743080328,23394399956,3.575,3.306
WA,9/4/2022,0.60426645,67148235800,0.001183466,34644,3.659,0.644151946,0.613987992,0.001443251,0.002251472,0.001039141,0.001270061,0.511592991,0.601133238,33932736696,50743080328,3.767,3.575
WA,9/11/2022,0.28904647,34389848054,0.001039141,34644,3.702,0.644440596,0.614449833,0.001183466,0.001443251,0.001270061,0.001500981,0.60426645,0.511592991,67148235800,33932736696,3.659,3.767
WA,9/18/2022,0.411697755,60779367897,0.001270061,34644,3.7135,0.645104491,0.615084863,0.001039141,0.001183466,0.001500981,0.001443251,0.28904647,0.60426645,34389848054,67148235800,3.702,3.659
WA,9/25/2022,0.186346357,60429887878,0.001500981,34644,3.513,0.645537467,0.615460109,0.001270061,0.001039141,0.001443251,0.001327791,0.411697755,0.28904647,60779367897,34389848054,3.7135,3.702
WA,10/2/2022,0.406067243,52233241077,0.001443251,34644,3.4775,0.645710657,0.615835354,0.001500981,0.001270061,0.001327791,0.001125736,0.186346357,0.411697755,60429887878,60779367897,3.513,3.7135
WA,10/9/2022,0.515710867,36391812373,0.001327791,34644,3.429,0.646287958,0.616383789,0.001443251,0.001500981,0.001125736,0.001472116,0.406067243,0.186346357,52233241077,60429887878,3.4775,3.513
WL,4/24/2022,0.012447282,1450100.045,0.001976555,124459,41.685,0.73490065,0.698294217,0.001550711,0.001293599,0.002852345,0.005487751,0.003749525,0.009454286,1450100.045,1450100.045,46.47,48.425
WL,5/1/2022,0.017196267,11955879.96,0.002852345,124459,42.885,0.73543898,0.698880756,0.001976555,0.001550711,0.005487751,0.004178083,0.012447282,0.003749525,1450100.045,1450100.045,41.685,46.47
WL,5/8/2022,0.02625521,1450100.045,0.005487751,124459,62.385,0.736081762,0.699427121,0.002852345,0.001976555,0.004178083,0.003358536,0.017196267,0.012447282,11955879.96,1450100.045,42.885,41.685
WL,5/15/2022,0.039253655,17573468.48,0.004178083,124459,39.925,0.736612057,0.700102042,0.005487751,0.002852345,0.003358536,0.002201528,0.02625521,0.017196267,1450100.045,11955879.96,62.385,42.885
WL,5/22/2022,0.020666999,23922039.58,0.003358536,124459,39.33,0.737246804,0.700793032,0.004178083,0.005487751,0.002201528,0.001815859,0.039253655,0.02625521,17573468.48,1450100.045,39.925,62.385
WL,5/29/2022,0.012148291,12253002.26,0.002201528,124459,41.256,0.737616404,0.70122691,0.003358536,0.004178083,0.001815859,0.00195245,0.020666999,0.039253655,23922039.58,17573468.48,39.33,39.925
WL,6/5/2022,0.026345952,31973349.43,0.001815859,124459,35.03555556,0.738178838,0.701684892,0.002201528,0.003358536,0.00195245,0.001992624,0.012148291,0.020666999,12253002.26,23922039.58,41.256,39.33
WL,6/12/2022,0.042804259,16970680.65,0.00195245,124459,33.65222222,0.738620751,0.702191083,0.001815859,0.002201528,0.001992624,0.001807824,0.026345952,0.012148291,31973349.43,12253002.26,35.03555556,41.256
WL,6/19/2022,0.022335055,16244240.8,0.001992624,124459,38.13,0.739576889,0.702721378,0.00195245,0.001815859,0.001807824,0.001647129,0.042804259,0.026345952,16970680.65,31973349.43,33.65222222,35.03555556
WL,6/26/2022,0.032962119,11499469515,0.001807824,124459,34.12857143,0.741874834,0.703155256,0.001992624,0.00195245,0.001647129,0.002129215,0.022335055,0.042804259,16244240.8,16970680.65,38.13,33.65222222
WL,7/3/2022,0.015628577,18491003436,0.001647129,124459,33.23285714,0.743176468,0.703492716,0.001807824,0.001992624,0.002129215,0.001823894,0.032962119,0.022335055,11499469515,16244240.8,34.12857143,38.13
WL,7/10/2022,0.042873624,11016255626,0.002129215,124459,34.29714286,0.744261162,0.703773934,0.001647129,0.001807824,0.001823894,0.001558746,0.015628577,0.032962119,18491003436,11499469515,33.23285714,34.12857143
WL,7/17/2022,0.010522643,1.25E+11,0.001823894,124459,32.50142857,0.745594935,0.704304229,0.002129215,0.001647129,0.001558746,0.001687303,0.042873624,0.015628577,11016255626,18491003436,34.29714286,33.23285714
WL,7/24/2022,0.051584246,19588154340,0.001558746,124459,32.02571429,0.746976916,0.704810419,0.001823894,0.002129215,0.001687303,0.001880137,0.010522643,0.042873624,1.25E+11,11016255626,32.50142857,34.29714286
WL,7/31/2022,0.039718,4912715214,0.001687303,124459,32.22285714,0.748109819,0.705155915,0.001558746,0.001823894,0.001880137,0.001703372,0.051584246,0.010522643,19588154340,1.25E+11,32.02571429,32.50142857
WL,8/7/2022,0.024734043,21662189028,0.001880137,124459,30.66571429,0.748921332,0.705605862,0.001687303,0.001558746,0.001703372,0.001486433,0.039718,0.051584246,4912715214,19588154340,32.22285714,32.02571429
WL,8/14/2022,0.02157887,11850953218,0.001703372,124459,33.43714286,0.749748913,0.705991531,0.001880137,0.001687303,0.001486433,0.001028451,0.024734043,0.039718,21662189028,4912715214,30.66571429,32.22285714
WL,8/21/2022,0.032552082,23455930264,0.001486433,124459,32.45428571,0.75076933,0.706401305,0.001703372,0.001880137,0.001028451,0.001100764,0.02157887,0.024734043,11850953218,21662189028,33.43714286,30.66571429
WL,8/28/2022,0.027639235,18644731834,0.001028451,124459,31.24714286,0.751958476,0.706786974,0.001486433,0.001703372,0.001100764,0.001173077,0.032552082,0.02157887,23455930264,11850953218,32.45428571,33.43714286
WL,9/4/2022,0.01487331,36393155726,0.001100764,124459,31.57285714,0.752528945,0.707164608,0.001028451,0.001486433,0.001173077,0.001293599,0.027639235,0.032552082,18644731834,23455930264,31.24714286,32.45428571
WL,9/11/2022,0.034937528,77505355956,0.001173077,124459,32.50857143,0.753227971,0.707719008,0.001100764,0.001028451,0.001293599,0.001542677,0.01487331,0.027639235,36393155726,18644731834,31.57285714,31.24714286
WL,9/18/2022,0.052464884,15387059389,0.001293599,124459,32.54571429,0.754055552,0.708466242,0.001173077,0.001100764,0.001542677,0.001671233,0.034937528,0.01487331,77505355956,36393155726,32.50857143,31.57285714
WL,9/25/2022,0.023398488,1.08E+11,0.001542677,124459,31.10571429,0.754754578,0.708972433,0.001293599,0.001173077,0.001671233,0.001116834,0.052464884,0.034937528,15387059389,77505355956,32.54571429,32.50857143
WL,10/2/2022,0.116670295,56516997665,0.001671233,124459,30.00857143,0.755284873,0.709534867,0.001542677,0.001293599,0.001116834,0.001213251,0.023398488,0.052464884,1.08E+11,15387059389,31.10571429,32.54571429
WL,10/9/2022,0.026720308,20275121046,0.001116834,124459,29.53857143,0.756032107,0.710233892,0.001671233,0.001542677,0.001213251,0.001100764,0.116670295,0.023398488,56516997665,1.08E+11,30.00857143,31.10571429
WL,10/16/2022,0.065649741,28937567175,0.001213251,124459,29.06714286,0.756731132,0.710948987,0.001116834,0.001671233,0.001100764,0.000144626,0.026720308,0.116670295,20275121046,56516997665,29.53857143,30.00857143
WM,4/24/2022,1.20141839,3059094.899,0.001350382,23697,2.725,0.601130945,0.567455796,0.000886188,0.000210997,0.002278769,0.002742963,0.488730728,0.212709961,7962231.178,4388003.214,2.695,2.815
WM,5/1/2022,1.633549024,1336053347,0.002278769,23697,2.8,0.602143731,0.568595181,0.001350382,0.000886188,0.002742963,0.002067772,1.20141839,0.488730728,3059094.899,7962231.178,2.725,2.695
WM,5/8/2022,0.408121661,5803238.076,0.002742963,23697,3.175,0.603114318,0.56939697,0.002278769,0.001350382,0.002067772,0.002067772,1.633549024,1.20141839,1336053347,3059094.899,2.8,2.725
WM,5/15/2022,0.882332511,48866878.27,0.002067772,23697,4.745,0.603916108,0.569987762,0.002742963,0.002278769,0.002067772,0.002531966,0.408121661,1.633549024,5803238.076,1336053347,3.175,2.8
WM,5/22/2022,1.466906461,99429286.03,0.002067772,23697,3.42,0.604760096,0.57091615,0.002067772,0.002742963,0.002531966,0.001308182,0.882332511,0.408121661,48866878.27,5803238.076,4.745,3.175
WM,5/29/2022,1.099004304,149306100.2,0.002531966,23697,3.975,0.605519686,0.571338144,0.002067772,0.002067772,0.001308182,0.000843989,1.466906461,0.882332511,99429286.03,48866878.27,3.42,4.745
WM,6/5/2022,1.449257046,151151728.8,0.001308182,23697,3.125,0.606405874,0.57235093,0.002531966,0.002067772,0.000843989,0.000886188,1.099004304,1.466906461,149306100.2,99429286.03,3.975,3.42
WM,6/12/2022,1.450621177,265448825.5,0.000843989,23697,2.765,0.60670127,0.572772925,0.001308182,0.002531966,0.000886188,0.001308182,1.449257046,1.099004304,151151728.8,149306100.2,3.125,3.975
WM,6/19/2022,1.496158087,56629317.15,0.000886188,23697,2.6,0.607334262,0.573194919,0.000843989,0.001308182,0.001308182,0.001603579,1.450621177,1.449257046,265448825.5,151151728.8,2.765,3.125
WM,6/26/2022,1.352789523,49550872063,0.001308182,23697,2.45,0.608051652,0.573743512,0.000886188,0.000843989,0.001603579,0.001181584,1.496158087,1.450621177,56629317.15,265448825.5,2.6,2.765
WM,7/3/2022,1.199805607,56928839686,0.001603579,23697,2.43,0.608811242,0.574249905,0.001308182,0.000886188,0.001181584,0.001139385,1.352789523,1.496158087,49550872063,56629317.15,2.45,2.6
WM,7/10/2022,0.733474066,87728602921,0.001181584,23697,2.31,0.610119424,0.57534709,0.001603579,0.001308182,0.001139385,0.001392581,1.199805607,1.352789523,56928839686,49550872063,2.43,2.45
WM,7/17/2022,0.874353576,1.61E+11,0.001139385,23697,2.36,0.611385407,0.575980082,0.001181584,0.001603579,0.001392581,0.002067772,0.733474066,1.199805607,87728602921,56928839686,2.31,2.43
WM,7/24/2022,1.177782881,14636843612,0.001392581,23697,2.26,0.612904587,0.576655273,0.001139385,0.001181584,0.002067772,0.00151918,0.874353576,0.733474066,1.61E+11,87728602921,2.36,2.31
WM,7/31/2022,1.097029394,93819559573,0.002067772,23697,2.275,0.613621977,0.577541461,0.001392581,0.001139385,0.00151918,0.00223657,1.177782881,0.874353576,14636843612,1.61E+11,2.26,2.36
WM,8/7/2022,1.52101202,1.61E+11,0.00151918,23697,2.875,0.614634764,0.578216652,0.002067772,0.001392581,0.00223657,0.001603579,1.097029394,1.177782881,93819559573,14636843612,2.275,2.26
WM,8/14/2022,2.11210549,45767279954,0.00223657,23697,2.325,0.615520952,0.578934042,0.00151918,0.002067772,0.001603579,0.001434781,1.52101202,1.097029394,1.61E+11,93819559573,2.875,2.275
WM,8/21/2022,1.626187901,75258878844,0.001603579,23697,2.495,0.616533738,0.57986243,0.00223657,0.00151918,0.001434781,0.001687977,2.11210549,1.52101202,45767279954,1.61E+11,2.325,2.875
WM,8/28/2022,0.923658166,68849803400,0.001434781,23697,2.375,0.617630924,0.580664219,0.001603579,0.00223657,0.001687977,0.001223784,1.626187901,2.11210549,75258878844,45767279954,2.495,2.325
WM,9/4/2022,1.269248243,71767156260,0.001687977,23697,2.235,0.618348314,0.581128413,0.001434781,0.001603579,0.001223784,0.002616365,0.923658166,1.626187901,68849803400,75258878844,2.375,2.495
WM,9/11/2022,1.022207673,96113417746,0.001223784,23697,2.21,0.618854707,0.581761404,0.001687977,0.001434781,0.002616365,0.001561379,1.269248243,0.923658166,71767156260,68849803400,2.235,2.375
WM,9/18/2022,1.570326728,68193745051,0.002616365,23697,2.24,0.619740895,0.582352196,0.001223784,0.001687977,0.001561379,0.000632992,1.022207673,1.269248243,96113417746,71767156260,2.21,2.235
WM,9/25/2022,1.052344679,87098584249,0.001561379,23697,2.19,0.620331688,0.582605393,0.002616365,0.001223784,0.000632992,0.000548593,1.570326728,1.022207673,68193745051,96113417746,2.24,2.21
WM,10/2/2022,0.637590227,1.01E+11,0.000632992,23697,2.13,0.621302275,0.583111786,0.001561379,0.002616365,0.000548593,0.00075959,1.052344679,1.570326728,87098584249,68193745051,2.19,2.24
WM,10/9/2022,0.333482696,48371937847,0.000548593,23697,2.12,0.622104064,0.583744778,0.000632992,0.001561379,0.00075959,0.000675191,0.637590227,1.052344679,1.01E+11,87098584249,2.13,2.19
WT,4/24/2022,0.013652885,12439128.9,0.000345137,14487,1.82,0.675226065,0.632567129,0.000207082,0.000552219,0.000207082,0.000207082,0.059616041,0.148480925,8106837.365,16622506.52,1.75,1.775
WT,5/1/2022,0.065827841,37999478669,0.000207082,14487,2.65,0.676192448,0.63360254,0.000345137,0.000207082,0.000207082,0.000621247,0.013652885,0.059616041,12439128.9,8106837.365,1.82,1.75
WT,5/8/2022,0.349991896,8290596.271,0.000207082,14487,2.185,0.677158832,0.633947677,0.000207082,0.000345137,0.000621247,0.000828329,0.065827841,0.013652885,37999478669,12439128.9,2.65,1.82
WT,5/15/2022,0.462332052,87903219.66,0.000621247,14487,2.545,0.678953545,0.634430869,0.000207082,0.000207082,0.000828329,0.000897356,0.349991896,0.065827841,8290596.271,37999478669,2.185,2.65
WT,5/22/2022,1.522537761,167995681,0.000828329,14487,1.96,0.679919928,0.635052116,0.000621247,0.000207082,0.000897356,0.001380548,0.462332052,0.349991896,87903219.66,8290596.271,2.545,2.185
WT,5/29/2022,0.522140994,153361781.9,0.000897356,14487,3.125,0.680610202,0.635673362,0.000828329,0.000621247,0.001380548,0.001173466,1.522537761,0.462332052,167995681,87903219.66,1.96,2.545
WT,6/5/2022,1.508958373,139091302.5,0.001380548,14487,2.95,0.681783668,0.636846828,0.000897356,0.000828329,0.001173466,0.001311521,0.522140994,1.522537761,153361781.9,167995681,3.125,1.96
WT,6/12/2022,1.838691346,275745903,0.001173466,14487,2.7545,0.683302271,0.63760613,0.001380548,0.000897356,0.001311521,0.001449575,1.508958373,0.522140994,139091302.5,153361781.9,2.95,3.125
WT,6/19/2022,1.546206664,80107696.17,0.001311521,14487,2.0145,0.68385449,0.638158349,0.001173466,0.001380548,0.001449575,0.001173466,1.838691346,1.508958373,275745903,139091302.5,2.7545,2.95
WT,6/26/2022,1.769175038,9779741845,0.001449575,14487,1.55,0.684406709,0.638710568,0.001311521,0.001173466,0.001173466,0.002208877,1.546206664,1.838691346,80107696.17,275745903,2.0145,2.7545
WT,7/3/2022,2.0636085,41223201564,0.001173466,14487,1.8,0.685166011,0.639124733,0.001449575,0.001311521,0.002208877,0.004348726,1.769175038,1.546206664,9779741845,80107696.17,1.55,2.0145
WT,7/10/2022,3.3732239,1.15E+11,0.002208877,14487,2.34,0.686132395,0.639745979,0.001173466,0.001449575,0.004348726,0.005108028,2.0636085,1.769175038,41223201564,9779741845,1.8,1.55
WT,7/17/2022,3.253900444,1.61E+11,0.004348726,14487,1.65,0.687512943,0.640229171,0.002208877,0.001173466,0.005108028,0.004486781,3.3732239,2.0636085,1.15E+11,41223201564,2.34,1.8
WT,7/24/2022,8.115804473,22496263441,0.005108028,14487,1.35,0.689031546,0.6410575,0.004348726,0.002208877,0.004486781,0.002554014,3.253900444,3.3732239,1.61E+11,1.15E+11,1.65,2.34
WT,7/31/2022,5.206808907,62872082290,0.004486781,14487,1.4845,0.690343066,0.641678746,0.005108028,0.004348726,0.002554014,0.00158763,8.115804473,3.253900444,22496263441,1.61E+11,1.35,1.65
WT,8/7/2022,3.012024546,1.61E+11,0.002554014,14487,1.715,0.691516532,0.642230966,0.004486781,0.005108028,0.00158763,0.001104438,5.206808907,8.115804473,62872082290,22496263441,1.4845,1.35
WT,8/14/2022,1.881613747,68515174140,0.00158763,14487,1.41,0.692689998,0.642990267,0.002554014,0.004486781,0.001104438,0.000690274,3.012024546,5.206808907,1.61E+11,62872082290,1.715,1.4845
WT,8/21/2022,1.048374618,72447493120,0.001104438,14487,1.45,0.693380272,0.643611514,0.00158763,0.002554014,0.000690274,0.000828329,1.881613747,3.012024546,68515174140,1.61E+11,1.41,1.715
WT,8/28/2022,1.403541123,1.35E+11,0.000690274,14487,1.505,0.694415683,0.644439843,0.001104438,0.00158763,0.000828329,0.000207082,1.048374618,1.881613747,72447493120,68515174140,1.45,1.41
WT,9/4/2022,1.202547515,1.27E+11,0.000828329,14487,1.455,0.69503693,0.645061089,0.000690274,0.001104438,0.000207082,0.000552219,1.403541123,1.048374618,1.35E+11,72447493120,1.505,1.45
WT,9/11/2022,0.652842686,1.61E+11,0.000207082,14487,1.48,0.696072341,0.645751363,0.000828329,0.000690274,0.000552219,0.000345137,1.202547515,1.403541123,1.27E+11,1.35E+11,1.455,1.505
WT,9/18/2022,0.96111905,1.45E+11,0.000552219,14487,1.54,0.697521916,0.64664872,0.000207082,0.000828329,0.000345137,0.000483192,0.652842686,1.202547515,1.61E+11,1.27E+11,1.48,1.455
WT,9/25/2022,0.335221659,1.61E+11,0.000345137,14487,1.3445,0.698419272,0.647408021,0.000552219,0.000207082,0.000483192,0.000966384,0.96111905,0.652842686,1.45E+11,1.61E+11,1.54,1.48
WT,10/2/2022,0.607861117,1.40E+11,0.000483192,14487,1.38,0.699592738,0.64796024,0.000345137,0.000552219,0.000966384,0.000207082,0.335221659,0.96111905,1.61E+11,1.45E+11,1.3445,1.54
